experiment,run_id,mode,mode_label,latency_ms,drop_rate,offline_rate,task_id,scenario_id,device,command,reason,priority,created_at,first_dispatch_at,completed_at,failed_at,status,attempts,queue_wait_ms,response_ms
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,3,alarm_01,alarm,off,occupancy-confirmed,2,23.2927,24.0,,26.5,failed,1,707.33,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,4,alarm_01,alarm,off,occupancy-confirmed,2,27.0,27.0,27.3235,,success,1,0.0,323.48
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,5,,ac,off,no-motion-timeout,2,46.3227,47.0,47.7062,,success,1,677.33,1383.54
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,6,alarm_02,alarm,on,night-door-anomaly,1,61.0632,62.0,,64.5,failed,1,936.76,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,7,alarm_02,alarm,on,night-door-anomaly,1,65.0,65.0,,67.5,failed,1,0.0,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,8,,light,off,ambient-bright,3,73.1209,74.0,,76.5,failed,1,879.14,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,9,,light,off,ambient-bright,3,77.0,77.0,77.3878,,success,1,0.0,387.77
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,10,alarm_03,light,on,door-open-dark,2,103.1683,105.0,105.4076,,success,1,1831.74,2239.33
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,11,alarm_03,alarm,on,night-door-anomaly,1,103.195,104.0,104.6572,,success,1,805.01,1462.19
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,12,alarm_03,alarm,off,occupancy-confirmed,2,107.1899,108.0,,110.5,failed,1,810.1,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,13,alarm_03,alarm,off,occupancy-confirmed,2,111.0,111.0,,113.5,failed,1,0.0,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,14,alarm_03,alarm,off,occupancy-confirmed,2,114.0,114.0,114.4813,,success,1,0.0,481.32
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,15,,light,off,ambient-bright,3,115.243,116.0,116.2319,,success,1,757.04,988.98
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,16,alarm_03,light,on,door-open-dark,2,124.3132,125.0,125.1809,,success,1,686.83,867.77
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,17,alarm_03,alarm,on,night-door-anomaly,1,127.1105,128.0,,130.5,failed,1,889.48,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,18,,light,off,ambient-bright,3,127.2572,129.0,,131.5,failed,1,1742.77,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,19,,light,off,ambient-bright,3,132.0,132.0,132.3036,,success,1,0.0,303.58
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,20,alarm_04,light,on,door-open-dark,2,144.0388,146.0,146.5772,,success,1,1961.21,2538.4
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,21,alarm_04,alarm,on,night-door-anomaly,1,144.0388,145.0,145.328,,success,1,961.21,1289.22
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,22,,ac,on,hot-with-motion,3,149.0251,151.0,151.3137,,success,1,1974.85,2288.52
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,23,alarm_04,alarm,off,occupancy-confirmed,2,149.1703,150.0,,152.5,failed,1,829.71,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,24,alarm_04,alarm,off,occupancy-confirmed,2,153.0,153.0,153.4099,,success,1,0.0,409.92
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,25,,ac,off,no-motion-timeout,2,172.3122,173.0,173.2761,,success,1,687.77,963.91
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,26,alarm_05,alarm,on,night-door-anomaly,1,186.3306,187.0,187.3213,,success,1,669.36,990.67
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,27,alarm_05,alarm,off,occupancy-confirmed,2,191.2091,192.0,192.5311,,success,1,790.89,1321.99
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,28,,light,off,ambient-bright,3,210.0081,211.0,211.3312,,success,1,991.89,1323.08
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,29,alarm_06,light,on,door-open-dark,2,228.3439,230.0,230.4859,,success,1,1656.09,2142.01
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,30,alarm_06,alarm,on,night-door-anomaly,1,228.3439,229.0,229.5878,,success,1,656.09,1243.85
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,31,alarm_06,alarm,off,occupancy-confirmed,2,233.2273,234.0,,236.5,failed,1,772.69,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,32,,ac,on,hot-with-motion,3,233.2534,235.0,235.492,,success,1,1746.63,2238.64
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,33,alarm_06,alarm,off,occupancy-confirmed,2,237.0,237.0,,239.5,failed,1,0.0,
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,34,alarm_06,alarm,off,occupancy-confirmed,2,243.1653,244.0,244.5585,,success,1,834.66,1393.13
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,35,,light,off,ambient-bright,3,243.2966,245.0,245.2189,,success,1,1703.39,1922.33
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,1,,light,on,door-open-dark,2,7.0927,8.0,8.5349,,success,1,907.27,1442.18
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,2,alarm_01,alarm,on,night-door-anomaly,1,18.0794,19.0,19.3896,,success,1,920.63,1310.28
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,3,alarm_01,alarm,off,occupancy-confirmed,2,24.0123,25.0,25.3156,,success,1,987.65,1303.21
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,4,,ac,off,no-motion-timeout,2,45.2376,46.0,46.1426,,success,1,762.37,904.92
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,5,alarm_02,alarm,on,night-door-anomaly,1,60.1371,61.0,61.6278,,success,1,862.86,1490.62
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,6,alarm_02,alarm,off,occupancy-confirmed,2,69.2884,70.0,70.3771,,success,1,711.62,1088.71
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,7,,light,off,ambient-bright,3,73.1546,74.0,74.3139,,success,1,845.39,1159.29
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,8,alarm_03,light,on,door-open-dark,2,102.3273,104.0,104.3417,,success,1,1672.72,2014.44
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,9,alarm_03,alarm,on,night-door-anomaly,1,102.3273,103.0,,105.5,failed,1,672.72,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,10,alarm_03,alarm,on,night-door-anomaly,1,106.0,106.0,,108.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,11,,light,off,ambient-bright,3,115.0787,116.0,116.1966,,success,1,921.34,1117.98
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,12,alarm_03,light,on,door-open-dark,2,123.0967,125.0,125.3979,,success,1,1903.3,2301.19
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,13,alarm_03,alarm,on,night-door-anomaly,1,123.0967,124.0,124.2763,,success,1,903.3,1179.55
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,14,,ac,on,hot-with-motion,3,127.0319,129.0,129.6351,,success,1,1968.05,2603.12
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,15,,light,off,ambient-bright,3,127.167,130.0,130.3522,,success,1,2832.95,3185.17
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,16,alarm_03,alarm,off,occupancy-confirmed,2,127.285,128.0,128.0813,,success,1,715.05,796.37
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,17,,ac,off,no-motion-timeout,2,142.1112,143.0,143.5416,,success,1,888.75,1430.31
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,18,alarm_04,light,on,door-open-dark,2,144.2598,146.0,146.1403,,success,1,1740.19,1880.46
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,19,alarm_04,alarm,on,night-door-anomaly,1,144.2598,145.0,,147.5,failed,1,740.19,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,20,alarm_04,alarm,on,night-door-anomaly,1,148.0,148.0,,150.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,21,,ac,on,hot-with-motion,3,151.3138,152.0,152.2881,,success,1,686.18,974.25
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,22,,ac,off,no-motion-timeout,2,172.0,172.0,172.422,,success,1,0.0,421.98
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,23,alarm_04,alarm,on,night-door-anomaly,1,181.0166,182.0,,184.5,failed,1,983.43,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,24,alarm_04,alarm,on,night-door-anomaly,1,185.0094,186.0,186.1996,,success,1,990.6,1190.21
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,25,alarm_05,alarm,off,occupancy-confirmed,2,192.0328,193.0,,195.5,failed,1,967.19,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,26,alarm_05,alarm,off,occupancy-confirmed,2,196.0,196.0,,198.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,27,alarm_05,alarm,off,occupancy-confirmed,2,199.0,199.0,199.3311,,success,1,0.0,331.05
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,28,,light,off,ambient-bright,3,210.0332,211.0,,213.5,failed,1,966.8,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,29,,light,off,ambient-bright,3,214.0,214.0,,216.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,30,,light,off,ambient-bright,3,217.0,217.0,,219.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,31,,light,off,ambient-bright,3,220.0,220.0,,222.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,32,,light,off,ambient-bright,3,223.0,223.0,,225.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,33,,light,off,ambient-bright,3,226.0,226.0,,228.5,failed,1,0.0,
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,34,alarm_06,alarm,on,night-door-anomaly,1,228.2408,229.0,229.5275,,success,1,759.25,1286.74
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,35,,ac,on,hot-with-motion,3,233.3253,234.0,234.1671,,success,1,674.67,841.73
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,36,alarm_06,alarm,off,occupancy-confirmed,2,234.0979,235.0,235.4683,,success,1,902.14,1370.46
ablation,171,priority_stale,优先级+过期,350,0.2,0.1,37,,light,off,ambient-bright,3,243.1183,244.0,244.6685,,success,1,881.73,1550.27
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,1,,light,on,door-open-dark,2,7.2012,8.0,,10.5,failed,1,798.82,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,2,,light,on,door-open-dark,2,11.0,11.0,11.517,,success,1,0.0,517.04
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,3,alarm_01,alarm,on,night-door-anomaly,1,18.3045,19.0,19.5211,,success,1,695.46,1216.6
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,4,alarm_01,alarm,off,occupancy-confirmed,2,24.1908,25.0,25.3205,,success,1,809.16,1129.62
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,5,,ac,off,no-motion-timeout,2,47.0,47.0,,49.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,6,alarm_02,alarm,on,night-door-anomaly,1,60.1424,61.0,61.5214,,success,1,857.6,1379.03
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,7,alarm_02,alarm,off,occupancy-confirmed,2,69.2908,70.0,70.4037,,success,1,709.21,1112.94
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,8,,light,off,ambient-bright,3,74.2802,75.0,75.6118,,success,1,719.8,1331.56
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,9,,ac,off,no-motion-timeout,2,89.0,89.0,,91.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,10,,ac,off,no-motion-timeout,2,92.0,92.0,92.7041,,success,1,0.0,704.12
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,11,alarm_03,light,on,door-open-dark,2,102.3146,104.0,,106.5,failed,1,1685.4,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,12,alarm_03,alarm,on,night-door-anomaly,1,102.3146,103.0,103.2747,,success,1,685.4,960.14
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,13,alarm_03,light,on,door-open-dark,2,107.0,107.0,107.4095,,success,1,0.0,409.52
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,14,alarm_03,alarm,off,occupancy-confirmed,2,107.3237,108.0,108.2899,,success,1,676.34,966.29
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,15,,light,off,ambient-bright,3,116.0789,117.0,,119.5,failed,1,921.07,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,16,,light,off,ambient-bright,3,120.0,120.0,,122.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,17,,light,off,ambient-bright,3,123.0,123.0,,125.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,18,,ac,on,hot-with-motion,3,127.0381,128.0,128.7323,,success,1,961.93,1694.2
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,19,,light,off,ambient-bright,3,127.0871,129.0,129.192,,success,1,1912.87,2104.91
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,20,,ac,off,no-motion-timeout,2,142.0,142.0,,144.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,21,alarm_04,light,on,door-open-dark,2,144.2853,146.0,146.4626,,success,1,1714.72,2177.3
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,22,alarm_04,alarm,on,night-door-anomaly,1,144.2853,145.0,,147.5,failed,1,714.72,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,23,,ac,off,no-motion-timeout,2,145.0,147.0,147.4956,,success,1,2000.0,2495.6
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,24,alarm_04,alarm,on,night-door-anomaly,1,148.0,148.0,148.531,,success,1,0.0,530.96
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,25,,ac,on,hot-with-motion,3,150.248,152.0,152.3623,,success,1,1751.97,2114.26
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,26,alarm_04,alarm,off,occupancy-confirmed,2,150.248,151.0,,153.5,failed,1,751.97,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,27,alarm_04,alarm,off,occupancy-confirmed,2,154.0,154.0,154.382,,success,1,0.0,382.01
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,28,,ac,off,no-motion-timeout,2,172.1593,173.0,173.2642,,success,1,840.7,1104.89
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,29,alarm_05,alarm,on,night-door-anomaly,1,186.0325,187.0,187.0773,,success,1,967.54,1044.86
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,30,alarm_05,alarm,off,occupancy-confirmed,2,192.2091,193.0,,195.5,failed,1,790.9,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,31,alarm_05,alarm,off,occupancy-confirmed,2,196.0,196.0,,198.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,32,alarm_05,alarm,off,occupancy-confirmed,2,199.0,199.0,,201.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,33,alarm_05,alarm,off,occupancy-confirmed,2,202.0,202.0,,204.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,34,alarm_05,alarm,off,occupancy-confirmed,2,205.0,205.0,205.5391,,success,1,0.0,539.07
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,35,,light,off,ambient-bright,3,210.0147,211.0,,213.5,failed,1,985.27,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,36,,light,off,ambient-bright,3,214.0,214.0,214.639,,success,1,0.0,638.99
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,37,alarm_06,light,on,door-open-dark,2,228.2938,230.0,,232.5,failed,1,1706.25,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,38,alarm_06,alarm,on,night-door-anomaly,1,228.2938,229.0,,231.5,failed,1,706.25,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,39,alarm_06,alarm,on,night-door-anomaly,1,232.0,232.0,232.4987,,success,1,0.0,498.66
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,40,alarm_06,light,on,door-open-dark,2,233.0,233.0,,235.5,failed,1,0.0,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,41,,ac,on,hot-with-motion,3,233.1381,235.0,,237.5,failed,1,1861.91,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,42,alarm_06,alarm,off,occupancy-confirmed,2,233.2748,234.0,234.3503,,success,1,725.22,1075.51
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,43,,ac,on,hot-with-motion,3,238.0,238.0,238.2241,,success,1,0.0,224.12
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,44,alarm_06,light,on,door-open-dark,2,239.3386,240.0,,242.5,failed,1,661.35,
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,45,alarm_06,light,on,door-open-dark,2,243.0,243.0,243.1701,,success,1,0.0,170.13
ablation,172,priority_stale,优先级+过期,350,0.2,0.1,46,,light,off,ambient-bright,3,243.3248,244.0,244.4352,,success,1,675.25,1110.46
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,1,,light,on,door-open-dark,2,7.3312,8.0,8.6578,,success,1,668.82,1326.63
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,2,alarm_01,alarm,on,night-door-anomaly,1,19.0379,20.0,20.3642,,success,1,962.14,1326.36
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,3,alarm_01,alarm,off,occupancy-confirmed,2,23.2721,24.0,24.4332,,success,1,727.85,1161.03
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,4,,ac,off,no-motion-timeout,2,47.0,47.0,47.1637,,success,1,0.0,163.69
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,5,alarm_02,alarm,on,night-door-anomaly,1,61.0034,62.0,,64.5,failed,1,996.65,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,6,alarm_02,alarm,on,night-door-anomaly,1,65.0,65.0,,67.5,failed,1,0.0,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,7,,light,off,ambient-bright,3,73.2867,74.0,74.6831,,success,1,713.3,1396.36
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,8,alarm_03,light,on,door-open-dark,2,102.3338,103.0,103.4482,,success,1,666.25,1114.48
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,9,alarm_03,alarm,on,night-door-anomaly,1,104.334,105.0,105.4261,,success,1,665.98,1092.06
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,10,alarm_03,alarm,off,occupancy-confirmed,2,107.2688,108.0,108.3402,,success,1,731.15,1071.36
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,11,,light,off,ambient-bright,3,115.1758,116.0,,118.5,failed,1,824.2,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,12,,light,off,ambient-bright,3,119.0,119.0,119.563,,success,1,0.0,562.99
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,13,alarm_03,light,on,door-open-dark,2,123.1228,125.0,125.25,,success,1,1877.22,2127.27
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,14,alarm_03,alarm,on,night-door-anomaly,1,123.1228,124.0,124.3061,,success,1,877.22,1183.36
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,15,alarm_03,alarm,off,occupancy-confirmed,2,127.0409,128.0,128.2498,,success,1,959.06,1208.82
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,16,,light,off,ambient-bright,3,127.2853,129.0,,131.5,failed,1,1714.73,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,17,,light,off,ambient-bright,3,132.0,132.0,132.3367,,success,1,0.0,336.66
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,18,alarm_04,light,on,door-open-dark,2,145.093,147.0,147.4504,,success,1,1907.03,2357.4
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,19,alarm_04,alarm,on,night-door-anomaly,1,145.093,146.0,146.2324,,success,1,907.03,1139.42
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,20,,ac,on,hot-with-motion,3,149.097,151.0,,153.5,failed,1,1902.99,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,21,alarm_04,alarm,off,occupancy-confirmed,2,149.3292,150.0,,152.5,failed,1,670.79,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,22,alarm_04,alarm,off,occupancy-confirmed,2,153.0,153.0,,155.5,failed,1,0.0,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,23,,ac,on,hot-with-motion,3,154.0,154.0,,156.5,failed,1,0.0,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,24,alarm_04,alarm,off,occupancy-confirmed,2,156.0,156.0,156.2525,,success,1,0.0,252.51
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,25,,ac,on,hot-with-motion,3,157.0,157.0,157.2614,,success,1,0.0,261.38
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,26,,ac,off,no-motion-timeout,2,173.0,173.0,173.272,,success,1,0.0,272.04
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,27,alarm_04,alarm,on,night-door-anomaly,1,181.0156,182.0,,184.5,failed,1,984.41,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,28,alarm_05,alarm,on,night-door-anomaly,1,187.025,188.0,188.1552,,success,1,974.96,1130.15
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,29,alarm_05,alarm,off,occupancy-confirmed,2,191.1201,192.0,,194.5,failed,1,879.88,
ablation,173,priority_stale,优先级+过期,350,0.2,0.1,30,alarm_05,alarm,off,occupancy-confirmed,2,195.0,195.0,195.6996,,success,1,0.0,699.58
